"user_id","cur_weight","update_time"
3,84.11215363178488,"2022-10-03 21:31:34+09"
3,83.4836023967317,"2022-12-12 17:19:12+09"
3,71.24538442276554,"2022-01-12 13:11:14+09"
3,82.51888517473614,"2022-09-29 02:11:47+09"
3,74.87232039814447,"2022-11-14 20:34:47+09"
3,78.46161188593203,"2022-06-17 20:45:24+09"
3,76.7853269712308,"2022-05-09 15:56:19+09"
3,75.21074356788544,"2022-01-27 16:38:03+09"
3,79.81730602406444,"2022-05-19 07:28:21+09"
3,72.92987379080682,"2022-02-22 13:47:16+09"
3,66.02108292995933,"2022-02-28 06:11:03+09"
3,77.75291283014954,"2022-07-16 09:34:47+09"
3,81.5197846893101,"2022-12-03 17:18:53+09"
3,83.86629057020244,"2022-11-29 14:55:32+09"
3,75.73809241279397,"2022-10-17 22:43:43+09"
3,69.92147813973077,"2022-08-25 12:04:07+09"
3,84.9183242821895,"2022-03-22 18:30:42+09"
3,66.26297519636206,"2022-03-05 00:38:53+09"
3,82.21031840164781,"2022-06-23 16:21:49+09"
3,71.68909960372126,"2022-10-26 11:51:24+09"
3,83.53192173877207,"2022-02-04 11:36:29+09"
3,70.80034095262748,"2022-06-20 05:33:42+09"
3,79.99258633829969,"2022-12-10 20:56:34+09"
3,84.53804971413058,"2022-11-11 16:12:43+09"
3,81.5771452354097,"2022-06-15 23:38:17+09"
3,67.04872922317134,"2022-03-15 16:50:03+09"
3,74.8458068473688,"2022-10-06 11:27:52+09"
3,83.90040956858962,"2022-05-11 18:32:08+09"
3,69.7636190342711,"2022-05-17 04:53:10+09"
3,75.34696165588322,"2022-05-30 08:57:54+09"
3,80.11704013119797,"2022-04-03 16:32:41+09"
3,84.79507494585725,"2022-02-11 03:29:48+09"
3,78.87529503454797,"2022-03-20 15:07:17+09"
3,72.03303435799987,"2022-10-27 17:43:34+09"
3,71.73265040604666,"2022-12-01 09:07:57+09"
3,76.35611403814147,"2022-09-03 00:52:28+09"
3,75.04441543296201,"2022-10-24 20:30:34+09"
3,65.47626036566236,"2022-01-17 23:54:54+09"
3,72.49578046559704,"2022-09-01 03:22:35+09"
3,74.80959114355278,"2022-03-16 05:29:08+09"
3,78.54513425974949,"2022-07-18 14:34:27+09"
3,76.53088196534124,"2022-10-28 21:21:12+09"
3,77.98690573313166,"2022-11-18 17:25:23+09"
3,65.0477316823652,"2022-10-31 17:45:00+09"
3,75.53021126281335,"2022-09-12 13:42:23+09"
3,75.34067032503246,"2022-03-13 14:14:31+09"
3,71.32813324259331,"2022-07-15 18:15:09+09"
3,69.48319155457258,"2022-01-20 20:54:40+09"
3,78.02658673842816,"2022-04-21 18:13:59+09"
3,68.38641750099828,"2022-03-09 04:19:48+09"
3,71.9689411812572,"2022-03-27 12:37:30+09"
3,82.361102960285,"2022-06-07 23:51:29+09"
3,72.8128176927055,"2022-04-01 23:58:43+09"
3,68.65256046491433,"2022-12-16 16:46:48+09"
3,83.86075616239039,"2022-12-13 06:31:03+09"
3,82.78947079393743,"2022-03-21 07:51:15+09"
3,79.79138883305863,"2022-03-23 17:55:24+09"
3,78.15781119420872,"2022-02-07 18:14:04+09"
3,81.46710131336943,"2022-03-01 04:48:47+09"
3,80.71082669380365,"2022-03-26 17:54:27+09"
3,79.352262979527,"2022-06-05 20:32:16+09"
3,65.36019126953738,"2022-09-14 01:26:21+09"
3,65.2469048822225,"2022-01-11 09:24:36+09"
3,82.56841707965098,"2022-10-08 10:21:53+09"
3,68.04816029947357,"2022-11-06 07:26:05+09"
3,65.72534420360424,"2022-07-13 22:07:22+09"
3,71.27243560361187,"2022-02-01 11:15:35+09"
3,68.15290280490949,"2022-12-08 12:39:31+09"
3,81.1650431990743,"2022-02-21 18:57:38+09"
3,74.81505083734265,"2022-10-20 03:17:57+09"
3,69.94678354041089,"2022-09-28 08:21:12+09"
3,68.1520925409896,"2022-08-03 16:26:54+09"
3,71.04316175122383,"2022-04-30 17:48:21+09"
3,71.73785066937637,"2022-02-03 13:21:21+09"
3,76.47171973821467,"2022-01-30 19:13:33+09"
3,67.87240085158543,"2022-01-19 13:33:43+09"
3,70.94710936517086,"2022-09-17 07:09:52+09"
3,69.11690708652722,"2022-01-14 17:53:11+09"
3,68.6707207851379,"2022-12-09 22:09:52+09"
3,74.9692486002909,"2022-02-16 21:46:05+09"
3,75.06631039857609,"2022-08-31 15:05:00+09"
3,75.14165968653846,"2022-02-15 13:41:12+09"
3,71.21643757226252,"2022-08-19 00:23:26+09"
3,76.93031012298361,"2022-12-30 00:35:39+09"
3,65.69562016872483,"2022-11-28 03:38:04+09"
3,81.34383211623067,"2022-03-17 19:12:07+09"
3,74.4863992061209,"2022-01-02 16:09:35+09"
3,78.66760163881806,"2022-03-24 14:24:22+09"
3,73.39063722459656,"2022-08-23 12:19:54+09"
3,83.08526439954505,"2022-04-20 11:37:44+09"
3,83.441091299326,"2022-12-05 00:49:39+09"
3,84.3567291741579,"2022-09-30 21:23:02+09"
3,76.11422642484418,"2022-12-15 17:32:03+09"
3,68.43266698559988,"2022-08-17 17:22:23+09"
3,82.23325041276668,"2022-08-09 17:36:36+09"
3,69.6712227048039,"2022-09-07 19:16:09+09"
4,40.62340293323134,"2022-03-14 02:23:04+09"
4,47.63763102955724,"2022-02-19 22:01:55+09"
4,42.843739390250164,"2022-12-10 23:04:41+09"
4,51.459084581842774,"2022-02-28 10:17:47+09"
4,54.00064102214506,"2022-03-04 13:52:45+09"
4,40.65506122038357,"2022-03-06 18:32:49+09"
4,38.29579371697721,"2022-03-13 22:16:28+09"
4,46.33432187010726,"2022-11-01 20:47:02+09"
4,44.05327044159664,"2022-12-16 05:34:28+09"
4,50.25286370113429,"2022-06-19 17:55:44+09"
4,38.64134982035298,"2022-12-24 18:05:26+09"
4,47.253595099175335,"2022-12-19 22:40:16+09"
4,50.468707927666976,"2022-09-12 10:40:15+09"
4,45.28797853580831,"2022-08-10 15:54:15+09"
4,41.53649025705389,"2022-06-22 09:51:49+09"
4,39.14863327484067,"2022-08-09 20:21:21+09"
4,45.67500177090228,"2022-10-30 20:49:33+09"
4,43.065963516008395,"2022-04-01 06:41:54+09"
4,50.175361824511874,"2022-09-14 21:32:48+09"
4,45.94264750180724,"2022-10-31 10:03:46+09"
4,46.39553874552543,"2022-07-25 07:52:00+09"
4,54.788746963332805,"2022-05-20 17:25:14+09"
4,47.9230602892897,"2022-12-05 06:20:19+09"
4,38.358567506837794,"2022-03-05 17:39:19+09"
4,39.66752783487048,"2022-07-06 20:00:43+09"
4,37.33086989812887,"2022-03-30 14:29:57+09"
4,39.16588458810324,"2022-04-21 16:55:21+09"
4,45.4914597763934,"2022-06-08 00:07:52+09"
4,35.41565514978635,"2022-04-11 06:29:56+09"
4,39.478515860618295,"2022-05-29 14:45:24+09"
4,45.73885179420846,"2022-11-26 18:07:41+09"
4,35.91957905459941,"2022-09-07 02:12:32+09"
4,41.222478124698995,"2022-08-29 20:25:57+09"
4,36.19939375207212,"2022-03-19 03:09:32+09"
4,51.9520128381944,"2022-04-12 14:51:43+09"
4,35.02205052466438,"2022-08-31 22:12:34+09"
4,46.65012909014135,"2022-02-23 19:46:33+09"
4,38.61759162183505,"2022-11-10 14:30:55+09"
4,53.59782138845176,"2022-08-08 20:14:40+09"
4,36.33506841268396,"2022-05-24 07:41:49+09"
4,52.663097118657134,"2022-12-01 23:47:43+09"
4,53.4718722207247,"2022-08-25 04:21:46+09"
4,39.73082597287004,"2022-07-03 08:33:02+09"
4,38.21676661124744,"2022-11-27 22:11:15+09"
4,41.0691491128547,"2022-05-06 16:31:58+09"
4,40.10211481511863,"2022-10-13 19:33:35+09"
4,48.65651056753731,"2022-05-28 11:17:24+09"
4,54.67811959483551,"2022-04-08 16:58:05+09"
